Key,Publication Year,Author,Title,DOI,Url,Date,File Attachments,pdf location,filename,txt location,txtname,paper abstract
DAWICNR6,2012,"Stevens, Cathy A.; Chiang, Pei-Wen; Messiaen, Ludwine M.",Café-au-lait macules and intertriginous freckling in piebaldism: Clinical overlap with neurofibromatosis type 1 and Legius syndrome,10.1002/ajmg.a.35297,http://doi.wiley.com/10.1002/ajmg.a.35297,2012-05,C:\Users\cliu\Zotero\storage\YMNZXPNM\Stevens et al. - 2012 - Café-au-lait macules and intertriginous freckling .pdf,grants-analysis-data\papers\pdf\10.1002_ajmg.a.35297.pdf,10.1002_ajmg.a.35297.pdf,grants-analysis-data\papers\txt\10.1002_ajmg.a.35297.txt,10.1002_ajmg.a.35297.txt,
RVJSGYRV,2013,"Smith, Miriam J; O'Sullivan, James; Bhaskar, Sanjeev S; Hadfield, Kristen D; Poke, Gemma; Caird, John; Sharif, Saba; Eccles, Diana; Fitzpatrick, David; Rawluk, Daniel; du Plessis, Daniel; Newman, William G; Evans, D Gareth",Loss-of-function mutations in SMARCE1 cause an inherited disorder of multiple spinal meningiomas,10.1038/ng.2552,http://www.nature.com/articles/ng.2552,2013-03,C:\Users\cliu\Zotero\storage\4QZISSCV\Smith et al. - 2013 - Loss-of-function mutations in SMARCE1 cause an inh.pdf; C:\Users\cliu\Zotero\storage\JPFURXLD\Smith et al. - 2013 - Loss-of-function mutations in SMARCE1 cause an inh.pdf,grants-analysis-data\papers\pdf\10.1038_ng.2552.pdf,10.1038_ng.2552.pdf,grants-analysis-data\papers\txt\10.1038_ng.2552.txt,10.1038_ng.2552.txt,
TP77MAR3,2013,"Biffi, A.; Montini, E.; Lorioli, L.; Cesani, M.; Fumagalli, F.; Plati, T.; Baldoli, C.; Martino, S.; Calabria, A.; Canale, S.; Benedicenti, F.; Vallanti, G.; Biasco, L.; Leo, S.; Kabbara, N.; Zanetti, G.; Rizzo, W. B.; Mehta, N. A. L.; Cicalese, M. P.; Casiraghi, M.; Boelens, J. J.; Del Carro, U.; Dow, D. J.; Schmidt, M.; Assanelli, A.; Neduva, V.; Di Serio, C.; Stupka, E.; Gardner, J.; von Kalle, C.; Bordignon, C.; Ciceri, F.; Rovelli, A.; Roncarolo, M. G.; Aiuti, A.; Sessa, M.; Naldini, L.",Lentiviral Hematopoietic Stem Cell Gene Therapy Benefits Metachromatic Leukodystrophy,10.1126/science.1233158,http://www.sciencemag.org/cgi/doi/10.1126/science.1233158,8/23/2013,C:\Users\cliu\Zotero\storage\55S6VZ99\Biffi et al. - 2013 - Lentiviral Hematopoietic Stem Cell Gene Therapy Be.pdf,grants-analysis-data\papers\pdf\10.1126_science.1233158.pdf,10.1126_science.1233158.pdf,grants-analysis-data\papers\txt\10.1126_science.1233158.txt,10.1126_science.1233158.txt,
V6UZ7PIX,2013,"Zimmermann, Gunther; Papke, Björn; Ismail, Shehab; Vartak, Nachiket; Chandra, Anchal; Hoffmann, Maike; Hahn, Stephan A.; Triola, Gemma; Wittinghofer, Alfred; Bastiaens, Philippe I. H.; Waldmann, Herbert",Small molecule inhibition of the KRAS–PDE? interaction impairs oncogenic KRAS signalling,10.1038/nature12205,http://www.nature.com/articles/nature12205,2013-05,C:\Users\cliu\Zotero\storage\79HS9X49\Zimmermann et al. - 2013 - Small molecule inhibition of the KRAS–PDE? interac.pdf,grants-analysis-data\papers\pdf\10.1038_nature12205.pdf,10.1038_nature12205.pdf,grants-analysis-data\papers\txt\10.1038_nature12205.txt,10.1038_nature12205.txt,
GK3A3TLC,2013,"Aiuti, A.; Biasco, L.; Scaramuzza, S.; Ferrua, F.; Cicalese, M. P.; Baricordi, C.; Dionisio, F.; Calabria, A.; Giannelli, S.; Castiello, M. C.; Bosticardo, M.; Evangelio, C.; Assanelli, A.; Casiraghi, M.; Di Nunzio, S.; Callegaro, L.; Benati, C.; Rizzardi, P.; Pellin, D.; Di Serio, C.; Schmidt, M.; Von Kalle, C.; Gardner, J.; Mehta, N.; Neduva, V.; Dow, D. J.; Galy, A.; Miniero, R.; Finocchi, A.; Metin, A.; Banerjee, P. P.; Orange, J. S.; Galimberti, S.; Valsecchi, M. G.; Biffi, A.; Montini, E.; Villa, A.; Ciceri, F.; Roncarolo, M. G.; Naldini, L.",Lentiviral Hematopoietic Stem Cell Gene Therapy in Patients with Wiskott-Aldrich Syndrome,10.1126/science.1233151,http://www.sciencemag.org/cgi/doi/10.1126/science.1233151,8/23/2013,C:\Users\cliu\Zotero\storage\8TTM8GEU\Aiuti et al. - 2013 - Lentiviral Hematopoietic Stem Cell Gene Therapy in.pdf,grants-analysis-data\papers\pdf\10.1126_science.1233151.pdf,10.1126_science.1233151.pdf,grants-analysis-data\papers\txt\10.1126_science.1233151.txt,10.1126_science.1233151.txt,
XRHN7N5R,2013,"Hennigan, R F; Moon, C A; Parysek, L M; Monk, K R; Morfini, G; Berth, S; Brady, S; Ratner, N","The NF2 tumor suppressor regulates microtubule-based vesicle trafficking via a novel Rac, MLK and p38SAPK pathway",10.1038/onc.2012.135,http://www.nature.com/articles/onc2012135,2013-02,C:\Users\cliu\Zotero\storage\928QD8Q9\Hennigan et al. - 2013 - The NF2 tumor suppressor regulates microtubule-bas.pdf; C:\Users\cliu\Zotero\storage\KYCBLBYL\Hennigan et al. - 2013 - The NF2 tumor suppressor regulates microtubule-bas.pdf; C:\Users\cliu\Zotero\storage\925PU7XF\Hennigan et al. - 2013 - The NF2 tumor suppressor regulates microtubule-bas.pdf,grants-analysis-data\papers\pdf\10.1038_onc.2012.135.pdf,10.1038_onc.2012.135.pdf,grants-analysis-data\papers\txt\10.1038_onc.2012.135.txt,10.1038_onc.2012.135.txt,
AGEWSXFY,2013,"Schulz, Alexander; Baader, Stephan L; Niwa-Kawakita, Michiko; Jung, Marie Juliane; Bauer, Reinhard; Garcia, Cynthia; Zoch, Ansgar; Schacke, Stephan; Hagel, Christian; Mautner, Victor-Felix; Hanemann, C Oliver; Dun, Xin-Peng; Parkinson, David B; Weis, Joachim; Schröder, J Michael; Gutmann, David H; Giovannini, Marco; Morrison, Helen",Merlin isoform 2 in neurofibromatosis type 2–associated polyneuropathy,10.1038/nn.3348,http://www.nature.com/articles/nn.3348,2013-04,C:\Users\cliu\Zotero\storage\9VHX4CPZ\Schulz et al. - 2013 - Merlin isoform 2 in neurofibromatosis type 2–assoc.pdf; C:\Users\cliu\Zotero\storage\F4KC9RSW\Schulz et al. - 2013 - Merlin isoform 2 in neurofibromatosis type 2–assoc.pdf; C:\Users\cliu\Zotero\storage\VSDIC7IG\Schulz et al. - 2013 - Merlin isoform 2 in neurofibromatosis type 2–assoc.pdf,grants-analysis-data\papers\pdf\10.1038_nn.3348.pdf,10.1038_nn.3348.pdf,grants-analysis-data\papers\txt\10.1038_nn.3348.txt,10.1038_nn.3348.txt,
4387IC4X,2013,"Yan, S. Betty; Peek, Victoria L.; Ajamie, Rose; Buchanan, Sean G.; Graff, Jeremy R.; Heidler, Steven A.; Hui, Yu-Hua; Huss, Karen L.; Konicek, Bruce W.; Manro, Jason R.; Shih, Chuan; Stewart, Julie A.; Stewart, Trent R.; Stout, Stephanie L.; Uhlik, Mark T.; Um, Suzane L.; Wang, Yong; Wu, Wenjuan; Yan, Lei; Yang, Wei J.; Zhong, Boyu; Walgren, Richard A.","LY2801653 is an orally bioavailable multi-kinase inhibitor with potent activity against MET, MST1R, and other oncoproteins, and displays anti-tumor activities in mouse xenograft models",10.1007/s10637-012-9912-9,http://link.springer.com/10.1007/s10637-012-9912-9,2013-08,C:\Users\cliu\Zotero\storage\B7A44WJE\Yan et al. - 2013 - LY2801653 is an orally bioavailable multi-kinase i.pdf,grants-analysis-data\papers\pdf\10.1007_s10637-012-9912-9.pdf,10.1007_s10637-012-9912-9.pdf,grants-analysis-data\papers\txt\10.1007_s10637-012-9912-9.txt,10.1007_s10637-012-9912-9.txt,
JNL8UNF7,2013,"Yi, C.; Shen, Z.; Stemmer-Rachamimov, A.; Dawany, N.; Troutman, S.; Showe, L. C.; Liu, Q.; Shimono, A.; Sudol, M.; Holmgren, L.; Stanger, B. Z.; Kissil, J. L.",The p130 Isoform of Angiomotin Is Required for Yap-Mediated Hepatic Epithelial Cell Proliferation and Tumorigenesis,10.1126/scisignal.2004060,http://stke.sciencemag.org/cgi/doi/10.1126/scisignal.2004060,9/3/2013,C:\Users\cliu\Zotero\storage\BS4YZKE7\Yi et al. - 2013 - The p130 Isoform of Angiomotin Is Required for Yap.pdf,grants-analysis-data\papers\pdf\10.1126_scisignal.2004060.pdf,10.1126_scisignal.2004060.pdf,grants-analysis-data\papers\txt\10.1126_scisignal.2004060.txt,10.1126_scisignal.2004060.txt,
WE845MTR,2013,"Lobera, Mercedes; Madauss, Kevin P; Pohlhaus, Denise T; Wright, Quentin G; Trocha, Mark; Schmidt, Darby R; Baloglu, Erkan; Trump, Ryan P; Head, Martha S; Hofmann, Glenn A; Murray-Thompson, Monique; Schwartz, Benjamin; Chakravorty, Subhas; Wu, Zining; Mander, Palwinder K; Kruidenier, Laurens; Reid, Robert A; Burkhart, William; Turunen, Brandon J; Rong, James X; Wagner, Craig; Moyer, Mary B; Wells, Carrow; Hong, Xuan; Moore, John T; Williams, Jon D; Soler, Dulce; Ghosh, Shomir; Nolan, Michael A",Selective class IIa histone deacetylase inhibition via a nonchelating zinc-binding group,10.1038/nchembio.1223,http://www.nature.com/articles/nchembio.1223,2013-05,C:\Users\cliu\Zotero\storage\C8RMSJNH\Lobera et al. - 2013 - Selective class IIa histone deacetylase inhibition.pdf,grants-analysis-data\papers\pdf\10.1038_nchembio.1223.pdf,10.1038_nchembio.1223.pdf,grants-analysis-data\papers\txt\10.1038_nchembio.1223.txt,10.1038_nchembio.1223.txt,
EZHBIEML,2013,"Sung, P. J.; Tsai, F. D.; Vais, H.; Court, H.; Yang, J.; Fehrenbacher, N.; Foskett, J. K.; Philips, M. R.",Phosphorylated K-Ras limits cell survival by blocking Bcl-xL sensitization of inositol trisphosphate receptors,10.1073/pnas.1306431110,http://www.pnas.org/cgi/doi/10.1073/pnas.1306431110,12/17/2013,C:\Users\cliu\Zotero\storage\DJS7357A\Sung et al. - 2013 - Phosphorylated K-Ras limits cell survival by block.pdf,grants-analysis-data\papers\pdf\10.1073_pnas.1306431110.pdf,10.1073_pnas.1306431110.pdf,grants-analysis-data\papers\txt\10.1073_pnas.1306431110.txt,10.1073_pnas.1306431110.txt,
JMVLVQM6,2013,"Frattini, Veronique; Trifonov, Vladimir; Chan, Joseph Minhow; Castano, Angelica; Lia, Marie; Abate, Francesco; Keir, Stephen T; Ji, Alan X; Zoppoli, Pietro; Niola, Francesco; Danussi, Carla; Dolgalev, Igor; Porrati, Paola; Pellegatta, Serena; Heguy, Adriana; Gupta, Gaurav; Pisapia, David J; Canoll, Peter; Bruce, Jeffrey N; McLendon, Roger E; Yan, Hai; Aldape, Ken; Finocchiaro, Gaetano; Mikkelsen, Tom; Privé, Gilbert G; Bigner, Darell D; Lasorella, Anna; Rabadan, Raul; Iavarone, Antonio",The integrated landscape of driver genomic alterations in glioblastoma,10.1038/ng.2734,http://www.nature.com/articles/ng.2734,2013-10,C:\Users\cliu\Zotero\storage\F3RG3L27\Frattini et al. - 2013 - The integrated landscape of driver genomic alterat.pdf,grants-analysis-data\papers\pdf\10.1038_ng.2734.pdf,10.1038_ng.2734.pdf,grants-analysis-data\papers\txt\10.1038_ng.2734.txt,10.1038_ng.2734.txt,
83GQL44C,2013,"Kuwahara, Yasumichi; Mora-Blanco, E. Lorena; Banine, Fatima; Rogers, Arlin B.; Fletcher, Christopher; Sherman, Larry S.; Roberts, Charles W. M.; Weissman, Bernard E.",Establishment and characterization of MRT cell lines from genetically engineered mouse models and the influence of genetic background on their development,10.1002/ijc.27976,http://doi.wiley.com/10.1002/ijc.27976,6/15/2013,C:\Users\cliu\Zotero\storage\FF2SXTL2\Kuwahara et al. - 2013 - Establishment and characterization of MRT cell lin.pdf,grants-analysis-data\papers\pdf\10.1002_ijc.27976.pdf,10.1002_ijc.27976.pdf,grants-analysis-data\papers\txt\10.1002_ijc.27976.txt,10.1002_ijc.27976.txt,
UFNIJQHC,2013,"Manchanda, P K; Jones, G N; Lee, A A; Pringle, D R; Zhang, M; Yu, L; La Perle, K M D; Kirschner, L S",Rac1 is required for Prkar1a-mediated Nf2 suppression in Schwann cell tumors,10.1038/onc.2012.374,http://www.nature.com/articles/onc2012374,2013-07,C:\Users\cliu\Zotero\storage\G28D6GVB\Manchanda et al. - 2013 - Rac1 is required for Prkar1a-mediated Nf2 suppress.pdf; C:\Users\cliu\Zotero\storage\DDCZXC6Q\Manchanda et al. - 2013 - Rac1 is required for Prkar1a-mediated Nf2 suppress.pdf,grants-analysis-data\papers\pdf\10.1038_onc.2012.374.pdf,10.1038_onc.2012.374.pdf,grants-analysis-data\papers\txt\10.1038_onc.2012.374.txt,10.1038_onc.2012.374.txt,
JCRPVHWL,2013,"Chang, Tiffany; Krisman, Kimberly; Theobald, Emily Harding; Xu, Jin; Akutagawa, Jon; Lauchle, Jennifer O.; Kogan, Scott; Braun, Benjamin S.; Shannon, Kevin",Sustained MEK inhibition abrogates myeloproliferative disease in Nf1 mutant mice,10.1172/JCI63193,http://www.jci.org/articles/view/63193,1/2/2013,C:\Users\cliu\Zotero\storage\KNUBQL5V\Chang et al. - 2013 - Sustained MEK inhibition abrogates myeloproliferat.pdf; C:\Users\cliu\Zotero\storage\F7DCXNH6\Chang et al. - 2013 - Sustained MEK inhibition abrogates myeloproliferat.pdf; C:\Users\cliu\Zotero\storage\BVVVGRNR\Chang et al. - 2013 - Sustained MEK inhibition abrogates myeloproliferat.pdf; C:\Users\cliu\Zotero\storage\ATB4A5D6\Targeting_the_PI3KAkt_pathway.PDF,grants-analysis-data\papers\pdf\10.1172_JCI63193.pdf,10.1172_JCI63193.pdf,grants-analysis-data\papers\txt\10.1172_JCI63193.txt,10.1172_JCI63193.txt,
XGADZ5KK,2013,"Scaramuzza, Samantha; Biasco, Luca; Ripamonti, Anna; Castiello, Maria C; Loperfido, Mariana; Draghici, Elena; Hernandez, Raisa J; Benedicenti, Fabrizio; Radrizzani, Marina; Salomoni, Monica; Ranzani, Marco; Bartholomae, Cynthia C; Vicenzi, Elisa; Finocchi, Andrea; Bredius, Robbert; Bosticardo, Marita; Schmidt, Manfred; von Kalle, Christof; Montini, Eugenio; Biffi, Alessandra; Roncarolo, Maria G; Naldini, Luigi; Villa, Anna; Aiuti, Alessandro",Preclinical Safety and Efficacy of Human CD34+ Cells Transduced With Lentiviral Vector for the Treatment of Wiskott-Aldrich Syndrome,10.1038/mt.2012.23,http://linkinghub.elsevier.com/retrieve/pii/S1525001616305731,2013-01,C:\Users\cliu\Zotero\storage\KPLI8KC9\Scaramuzza et al. - 2013 - Preclinical Safety and Efficacy of Human CD34+ Cel.pdf,grants-analysis-data\papers\pdf\10.1038_mt.2012.23.pdf,10.1038_mt.2012.23.pdf,grants-analysis-data\papers\txt\10.1038_mt.2012.23.txt,10.1038_mt.2012.23.txt,
99JXBTSB,2013,"Plotkin, Scott R.; Blakeley, Jaishri O.; Evans, D. Gareth; Hanemann, C. Oliver; Hulsebos, Theo J.M.; Hunter-Schaedle, Kim; Kalpana, Ganjam V.; Korf, Bruce; Messiaen, Ludwine; Papi, Laura; Ratner, Nancy; Sherman, Larry S.; Smith, Miriam J.; Stemmer-Rachamimov, Anat O.; Vitte, Jeremie; Giovannini, Marco",Update from the 2011 International Schwannomatosis Workshop: From genetics to diagnostic criteria,10.1002/ajmg.a.35760,http://doi.wiley.com/10.1002/ajmg.a.35760,2013-03,C:\Users\cliu\Zotero\storage\NHUTAD46\Plotkin et al. - 2013 - Update from the 2011 International Schwannomatosis.pdf,grants-analysis-data\papers\pdf\10.1002_ajmg.a.35760.pdf,10.1002_ajmg.a.35760.pdf,grants-analysis-data\papers\txt\10.1002_ajmg.a.35760.txt,10.1002_ajmg.a.35760.txt,
ILCACQPX,2013,"Widemann, B. C.; Blakeley, J. O.; Dombi, E.; Fisher, M. J.; Hanemann, C. O.; Walsh, K. S.; Wolters, P. L.; Plotkin, S. R.",Conclusions and future directions for the REiNS International Collaboration,10.1212/01.wnl.0000435748.79908.c5,http://www.neurology.org/cgi/doi/10.1212/01.wnl.0000435748.79908.c5,11/19/2013,C:\Users\cliu\Zotero\storage\Q9T5GCH7\Widemann et al. - 2013 - Conclusions and future directions for the REiNS In.pdf,grants-analysis-data\papers\pdf\10.1212_01.wnl.0000435748.79908.c5.pdf,10.1212_01.wnl.0000435748.79908.c5.pdf,grants-analysis-data\papers\txt\10.1212_01.wnl.0000435748.79908.c5.txt,10.1212_01.wnl.0000435748.79908.c5.txt,
4V65S224,2013,"Stricker, Thomas P; Henriksen, Kammi J; Tonsgard, James H; Montag, Anthony G; Krausz, Thomas N; Pytel, Peter","Expression profiling of 519 kinase genes in matched malignant peripheral nerve sheath tumor/plexiform neurofibroma samples is discriminatory and identifies mitotic regulators BUB1B, PBK and NEK2 as overexpressed with transformation",10.1038/modpathol.2012.242,http://www.nature.com/articles/modpathol2012242,2013-07,C:\Users\cliu\Zotero\storage\QCC76V8B\Stricker et al. - 2013 - Expression profiling of 519 kinase genes in matche.pdf,grants-analysis-data\papers\pdf\10.1038_modpathol.2012.242.pdf,10.1038_modpathol.2012.242.pdf,grants-analysis-data\papers\txt\10.1038_modpathol.2012.242.txt,10.1038_modpathol.2012.242.txt,
XSXNEFU2,2013,"Ballatore, Carlo; Huryn, Donna M.; Smith, Amos B.",Carboxylic Acid (Bio)Isosteres in Drug Design,10.1002/cmdc.201200585,http://doi.wiley.com/10.1002/cmdc.201200585,2013-03,C:\Users\cliu\Zotero\storage\QETVBJSY\Ballatore et al. - 2013 - Carboxylic Acid (Bio)Isosteres in Drug Design.pdf,grants-analysis-data\papers\pdf\10.1002_cmdc.201200585.pdf,10.1002_cmdc.201200585.pdf,grants-analysis-data\papers\txt\10.1002_cmdc.201200585.txt,10.1002_cmdc.201200585.txt,
UCIZ43SX,2013,"Smith, M. J.; Neel, B. G.; Ikura, M.",NMR-based functional profiling of RASopathies and oncogenic RAS mutations,10.1073/pnas.1218173110,http://www.pnas.org/cgi/doi/10.1073/pnas.1218173110,3/19/2013,C:\Users\cliu\Zotero\storage\QU25NUG8\Smith et al. - 2013 - NMR-based functional profiling of RASopathies and .pdf,grants-analysis-data\papers\pdf\10.1073_pnas.1218173110.pdf,10.1073_pnas.1218173110.pdf,grants-analysis-data\papers\txt\10.1073_pnas.1218173110.txt,10.1073_pnas.1218173110.txt,
WNSFJ7M3,2013,"Walsh, Karin S; VéLez, Jorge I; Kardel, Peter G; Imas, Daniel M; Muenke, Maximilian; Packer, Roger J; Castellanos, Francisco X; Acosta, Maria T",Symptomatology of autism spectrum disorder in a population with neurofibromatosis type 1: ASD in neurofibromatosis type 1,10.1111/dmcn.12038,http://doi.wiley.com/10.1111/dmcn.12038,2013-02,C:\Users\cliu\Zotero\storage\R9CZVKQI\Walsh et al. - 2013 - Symptomatology of autism spectrum disorder in a po.pdf,grants-analysis-data\papers\pdf\10.1111_dmcn.12038.pdf,10.1111_dmcn.12038.pdf,grants-analysis-data\papers\txt\10.1111_dmcn.12038.txt,10.1111_dmcn.12038.txt,
9MKTR4NF,2013,"Jessen, Walter J.; Miller, Shyra J.; Jousma, Edwin; Wu, Jianqiang; Rizvi, Tilat A.; Brundage, Meghan E.; Eaves, David; Widemann, Brigitte; Kim, Mi-Ok; Dombi, Eva; Sabo, Jessica; Hardiman Dudley, Atira; Niwa-Kawakita, Michiko; Page, Grier P.; Giovannini, Marco; Aronow, Bruce J.; Cripe, Timothy P.; Ratner, Nancy",MEK inhibition exhibits efficacy in human and mouse neurofibromatosis tumors,10.1172/JCI60578,http://www.jci.org/articles/view/60578,1/2/2013,C:\Users\cliu\Zotero\storage\RX3AXP7Q\Jessen et al. - 2013 - MEK inhibition exhibits efficacy in human and mous.pdf; C:\Users\cliu\Zotero\storage\F3ZNRMKI\Jessen et al. - 2013 - MEK inhibition exhibits efficacy in human and mous.pdf; C:\Users\cliu\Zotero\storage\4AE463DA\Jessen et al. - 2013 - MEK inhibition exhibits efficacy in human and mous.pdf,grants-analysis-data\papers\pdf\10.1172_JCI60578.pdf,10.1172_JCI60578.pdf,grants-analysis-data\papers\txt\10.1172_JCI60578.txt,10.1172_JCI60578.txt,
TJJ3XS5B,2013,"Smith, Michael P.; Ferguson, Jennifer; Arozarena, Imanol; Hayward, Robert; Marais, Richard; Chapman, Anna; Hurlstone, Adam; Wellbrock, Claudia",Effect of SMURF2 Targeting on Susceptibility to MEK Inhibitors in Melanoma,10.1093/jnci/djs471,https://academic.oup.com/jnci/article-lookup/doi/10.1093/jnci/djs471,1/2/2013,C:\Users\cliu\Zotero\storage\SATZVFDB\Smith et al. - 2013 - Effect of SMURF2 Targeting on Susceptibility to ME.pdf,grants-analysis-data\papers\pdf\10.1093_jnci_djs471.pdf,10.1093_jnci_djs471.pdf,grants-analysis-data\papers\txt\10.1093_jnci_djs471.txt,10.1093_jnci_djs471.txt,
C7R3Y8ZT,2013,"Torres-Martin, Miguel; Lassaletta, Luis; San-Roman-Montero, Jesus; De Campos, Jose M.; Isla, Alberto; Gavilan, Javier; Melendez, Barbara; Pinto, Giovanny R.; Burbano, Rommel R.; Castresana, Javier S.; Rey, Juan A.",Microarray analysis of gene expression in vestibular schwannomas reveals SPP1/MET signaling pathway and androgen receptor deregulation,10.3892/ijo.2013.1798,https://www.spandidos-publications.com/10.3892/ijo.2013.1798,2013-03,C:\Users\cliu\Zotero\storage\T2ERIXB3\Torres-Martin et al. - 2013 - Microarray analysis of gene expression in vestibul.pdf,grants-analysis-data\papers\pdf\10.3892_ijo.2013.1798.pdf,10.3892_ijo.2013.1798.pdf,grants-analysis-data\papers\txt\10.3892_ijo.2013.1798.txt,10.3892_ijo.2013.1798.txt,
YFNNK7DL,2013,"?im?ek-Kiper, Pö; Alanay, Y; Gülhan, B; Lissewski, C; Türkyılmaz, D; Alehan, D; Çetin, M; Utine, Ge; Zenker, M; Boduro?lu, K",Clinical and molecular analysis of RASopathies in a group of Turkish patients,10.1111/j.1399-0004.2012.01875.x,http://doi.wiley.com/10.1111/j.1399-0004.2012.01875.x,2013-02,C:\Users\cliu\Zotero\storage\U9FMMHQH\?im?ek-Kiper et al. - 2013 - Clinical and molecular analysis of RASopathies in .pdf,grants-analysis-data\papers\pdf\10.1111_j.1399-0004.2012.01875.x.pdf,10.1111_j.1399-0004.2012.01875.x.pdf,grants-analysis-data\papers\txt\10.1111_j.1399-0004.2012.01875.x.txt,10.1111_j.1399-0004.2012.01875.x.txt,
S5LSFAMH,2013,"Charette, N; De Saeger, C; Horsmans, Y; Leclercq, I; Stärkel, P",Salirasib sensitizes hepatocarcinoma cells to TRAIL-induced apoptosis through DR5 and survivin-dependent mechanisms,10.1038/cddis.2012.200,http://www.nature.com/articles/cddis2012200,2013-01,C:\Users\cliu\Zotero\storage\ULY5U7ST\Charette et al. - 2013 - Salirasib sensitizes hepatocarcinoma cells to TRAI.pdf,grants-analysis-data\papers\pdf\10.1038_cddis.2012.200.pdf,10.1038_cddis.2012.200.pdf,grants-analysis-data\papers\txt\10.1038_cddis.2012.200.txt,10.1038_cddis.2012.200.txt,
U5T9ZD3A,2013,"Shima, F.; Yoshikawa, Y.; Ye, M.; Araki, M.; Matsumoto, S.; Liao, J.; Hu, L.; Sugimoto, T.; Ijiri, Y.; Takeda, A.; Nishiyama, Y.; Sato, C.; Muraoka, S.; Tamura, A.; Osoda, T.; Tsuda, K.-i.; Miyakawa, T.; Fukunishi, H.; Shimada, J.; Kumasaka, T.; Yamamoto, M.; Kataoka, T.",In silico discovery of small-molecule Ras inhibitors that display antitumor activity by blocking the Ras-effector interaction,10.1073/pnas.1217730110,http://www.pnas.org/cgi/doi/10.1073/pnas.1217730110,5/14/2013,C:\Users\cliu\Zotero\storage\Y9L5AJYP\Shima et al. - 2013 - In silico discovery of small-molecule Ras inhibito.pdf,grants-analysis-data\papers\pdf\10.1073_pnas.1217730110.pdf,10.1073_pnas.1217730110.pdf,grants-analysis-data\papers\txt\10.1073_pnas.1217730110.txt,10.1073_pnas.1217730110.txt,
